,NN,NG,KNN,Final,two_year_recid
6525,0,0,0,1,0
6526,1,1,1,0,1
6527,0,0,1,0,0
6528,0,0,0,0,1
6529,0,0,1,1,0
6530,1,0,0,1,0
6531,0,0,1,0,1
6532,1,0,0,0,0
6533,0,0,1,1,1
6534,1,0,1,1,1
6535,0,0,0,1,1
6536,0,0,0,1,1
6537,0,0,1,0,1
6538,1,1,1,1,1
6539,1,1,0,1,1
6540,0,0,1,0,1
6541,0,0,0,1,0
6542,1,1,1,1,1
6543,0,0,0,0,0
6544,0,0,0,0,0
6545,1,1,1,1,1
6546,0,0,0,1,1
6547,0,0,0,0,0
6548,0,0,0,0,0
6549,0,0,0,0,0
6550,0,0,1,1,1
6551,1,0,0,1,1
6552,0,0,0,1,0
6553,1,0,1,1,1
6554,0,0,1,1,1
6555,1,1,1,1,1
6556,0,0,0,1,1
6557,1,0,1,1,1
6558,0,0,0,1,0
6559,0,0,0,0,1
6560,0,0,0,0,1
6561,0,0,1,1,1
6562,0,0,0,0,0
6563,1,1,1,1,1
6564,0,0,0,1,0
6565,1,0,1,1,1
6566,0,0,0,0,0
6567,0,0,1,0,0
6568,1,0,1,1,0
6569,0,0,0,1,0
6570,1,1,0,1,0
6571,1,0,0,1,0
6572,0,0,0,1,0
6573,0,0,0,0,0
6574,0,0,0,0,1
6575,0,0,0,0,0
6576,0,0,1,1,0
6577,0,0,1,0,0
6578,1,0,0,0,0
6579,0,0,0,0,0
6580,0,0,0,0,0
6581,0,0,0,0,1
6582,0,0,0,1,0
6583,1,0,1,1,0
6584,1,1,1,1,0
6585,0,0,0,1,1
6586,0,0,0,1,1
6587,1,0,1,1,1
6588,0,0,0,0,0
6589,0,0,0,0,0
6590,0,0,1,1,1
6591,0,0,0,1,1
6592,0,0,0,1,0
6593,1,1,1,1,1
6594,0,0,0,0,1
6595,0,0,0,0,0
6596,1,0,0,0,0
6597,0,0,0,0,0
6598,1,0,1,1,1
6599,1,0,1,1,0
6600,0,0,0,0,0
6601,0,0,1,1,1
6602,0,0,0,1,0
6603,0,0,1,1,1
6604,1,0,0,1,0
6605,0,0,0,0,0
6606,1,0,1,1,1
6607,0,0,1,0,1
6608,1,0,1,1,1
6609,1,1,1,1,1
6610,0,0,1,1,0
6611,0,0,1,0,1
6612,0,0,1,0,1
6613,0,0,0,0,0
6614,1,0,1,1,1
6615,0,0,0,1,0
6616,1,0,0,1,0
6617,0,0,1,0,1
6618,0,0,0,1,0
6619,1,0,1,1,1
6620,0,0,0,0,1
6621,0,0,0,1,0
6622,0,0,0,0,0
6623,0,0,0,1,1
6624,1,0,1,1,1
6625,1,0,0,0,0
6626,1,0,1,1,0
6627,0,0,0,0,0
6628,1,0,1,1,1
6629,0,0,0,1,1
6630,0,0,0,1,0
6631,1,1,1,1,1
6632,1,1,0,1,1
6633,0,0,0,0,0
6634,0,0,0,0,0
6635,1,0,1,1,0
6636,1,0,1,1,1
6637,0,0,0,1,0
6638,1,0,0,1,1
6639,0,0,0,0,0
6640,0,0,1,0,1
6641,1,0,1,1,1
6642,1,0,1,1,1
6643,0,0,0,1,1
6644,1,1,0,1,1
6645,0,0,0,1,0
6646,0,0,0,0,0
6647,0,0,0,0,0
6648,0,0,1,0,0
6649,0,0,0,0,0
6650,0,0,0,0,0
6651,0,0,0,1,0
6652,0,0,1,0,1
6653,1,1,1,1,1
6654,0,0,0,1,0
6655,1,1,1,1,1
6656,0,0,0,0,0
6657,1,0,1,1,0
6658,1,1,1,1,1
6659,0,0,0,0,0
6660,0,0,1,1,1
6661,0,0,1,0,1
6662,0,1,0,0,1
6663,1,0,0,1,0
6664,0,0,0,1,0
6665,1,0,0,1,0
6666,0,0,0,0,0
6667,0,0,1,1,0
6668,0,0,0,1,0
6669,1,1,0,1,0
6670,0,0,1,1,0
6671,1,0,1,1,1
6672,0,0,1,0,1
6673,0,0,1,1,1
6674,1,0,0,0,0
6675,0,0,0,0,0
6676,0,0,0,0,0
6677,0,0,0,1,0
6678,1,0,1,1,1
6679,0,0,0,1,0
6680,0,0,0,0,0
6681,0,0,0,0,0
6682,0,0,1,1,1
6683,1,0,0,0,0
6684,1,0,1,0,1
6685,1,0,1,1,0
6686,1,0,1,1,1
6687,0,0,0,1,0
6688,1,1,1,1,1
6689,0,0,0,1,0
6690,0,0,1,1,0
6691,0,0,1,1,1
6692,1,0,1,1,0
6693,0,0,0,1,0
6694,0,0,0,0,0
6695,0,0,0,0,0
6696,1,1,1,1,0
6697,1,0,0,0,0
6698,0,0,0,0,0
6699,0,0,0,0,1
6700,0,0,0,0,0
6701,1,0,1,1,1
6702,0,0,0,1,0
6703,0,0,0,0,0
6704,0,0,0,1,0
6705,0,0,0,0,0
6706,0,0,0,0,1
6707,0,0,0,1,0
6708,0,0,1,0,0
6709,0,0,0,0,0
6710,0,0,1,0,1
6711,0,0,1,1,1
6712,1,1,1,1,0
6713,0,0,0,1,0
6714,1,0,1,1,1
6715,0,0,0,0,0
6716,1,0,1,1,1
6717,0,0,0,0,0
6718,0,0,0,0,1
6719,1,0,1,1,1
6720,0,0,0,0,0
6721,1,0,0,0,0
6722,0,0,0,0,0
6723,0,0,0,0,0
6724,0,0,0,0,1
6725,0,0,0,0,0
6726,0,0,0,1,0
6727,1,0,1,1,1
6728,1,0,0,1,0
6729,0,0,0,1,1
6730,1,0,1,0,1
6731,0,0,1,1,1
6732,1,1,0,1,0
6733,0,0,0,0,1
6734,0,0,1,0,1
6735,1,1,0,1,0
6736,1,0,1,1,1
6737,0,0,1,0,1
6738,0,0,0,0,0
6739,0,0,0,0,0
6740,0,0,0,0,1
6741,1,1,1,1,1
6742,0,0,1,0,1
6743,1,1,1,1,1
6744,0,0,0,0,0
6745,0,0,0,1,0
6746,0,0,0,0,0
6747,0,0,0,0,0
6748,0,0,0,0,0
6749,0,0,0,0,0
6750,1,0,0,1,1
6751,0,0,0,0,0
6752,0,1,1,0,1
6753,0,0,0,0,0
6754,0,0,1,0,1
6755,0,0,1,1,1
6756,0,0,0,1,0
6757,0,0,0,0,0
6758,0,0,0,0,0
6759,1,0,1,1,1
6760,0,0,0,0,0
6761,0,0,0,0,1
6762,0,0,0,0,1
6763,0,0,0,0,0
6764,1,0,0,1,0
6765,1,0,1,0,1
6766,0,0,0,0,0
6767,0,0,0,1,0
6768,0,0,1,1,0
6769,0,0,0,1,0
6770,1,1,0,1,1
6771,0,0,0,1,1
6772,1,0,1,1,1
6773,0,0,0,1,0
6774,0,0,0,1,0
6775,0,0,0,1,0
6776,0,0,0,1,1
6777,0,0,0,1,1
6778,0,0,0,1,0
6779,0,0,0,1,0
6780,0,0,1,1,1
6781,1,0,1,1,1
6782,0,0,0,0,0
6783,0,0,1,1,1
6784,1,1,1,1,1
6785,0,0,0,0,0
6786,0,0,0,0,1
6787,1,1,1,0,1
6788,1,0,0,1,0
6789,1,0,0,0,1
6790,1,1,1,1,1
6791,0,0,0,0,0
6792,0,0,0,1,0
6793,1,1,0,1,0
6794,0,0,0,0,0
6795,0,0,1,0,0
6796,1,0,1,1,1
6797,0,0,0,1,0
6798,0,0,0,0,0
6799,1,1,1,1,1
6800,0,0,0,0,0
6801,1,0,1,1,0
6802,1,1,0,1,0
6803,0,0,0,0,0
6804,0,0,0,0,0
6805,0,0,0,1,0
6806,0,0,0,0,0
6807,0,0,0,0,0
6808,1,0,1,1,1
6809,1,0,0,0,1
6810,1,0,1,1,1
6811,1,0,1,1,1
6812,0,0,0,1,0
6813,0,0,1,1,1
6814,0,0,0,0,0
6815,0,0,0,1,0
6816,0,0,0,1,0
6817,0,0,1,1,1
6818,1,1,1,1,1
6819,0,0,0,1,0
6820,0,0,1,1,0
6821,0,0,0,0,0
6822,0,0,0,1,0
6823,0,0,1,0,1
6824,0,0,0,1,0
6825,0,0,0,0,0
6826,0,0,0,1,0
6827,1,1,0,1,0
6828,0,0,0,1,1
6829,0,0,0,0,0
6830,0,0,1,0,0
6831,1,0,0,1,1
6832,0,0,0,0,0
6833,0,0,0,0,1
6834,1,0,1,1,1
6835,0,0,0,0,0
6836,1,1,1,1,1
6837,0,0,0,0,0
6838,1,1,1,1,1
6839,1,0,1,1,1
6840,0,0,0,0,0
6841,0,0,0,1,0
6842,1,1,0,1,1
6843,0,0,0,1,0
6844,0,0,0,1,0
6845,0,0,1,1,1
6846,0,0,0,1,0
6847,1,1,1,1,1
6848,0,0,1,0,0
6849,0,0,0,0,1
6850,1,0,0,1,0
6851,1,1,1,1,1
6852,0,0,1,1,1
6853,0,0,0,0,0
6854,0,0,1,1,0
6855,0,0,0,1,0
6856,1,0,1,1,1
6857,0,0,0,0,0
6858,0,0,0,0,1
6859,0,0,0,0,0
6860,1,1,1,1,0
6861,0,0,0,0,0
6862,0,0,1,0,1
6863,0,0,0,1,1
6864,0,0,0,0,0
6865,1,0,1,1,1
6866,1,1,1,1,1
6867,0,0,0,1,0
6868,0,0,1,1,0
6869,1,1,1,1,1
6870,0,0,0,1,0
6871,1,1,0,1,0
6872,0,0,0,1,0
6873,1,0,1,1,1
6874,1,1,1,1,1
6875,0,0,0,1,0
6876,1,0,0,0,0
6877,1,0,1,1,1
6878,0,0,0,0,1
6879,0,0,1,1,1
6880,0,0,0,1,0
6881,0,0,1,1,1
6882,0,0,0,1,0
6883,0,0,1,0,1
6884,0,0,1,0,0
6885,0,0,0,1,0
6886,0,0,0,0,0
6887,1,0,0,1,1
6888,0,0,0,0,1
6889,0,0,1,1,1
6890,1,0,1,1,1
6891,1,0,1,1,1
6892,0,0,0,1,0
6893,1,0,1,1,1
6894,0,0,1,0,1
6895,1,0,1,1,1
6896,1,0,1,1,1
6897,0,0,1,0,1
6898,0,0,0,0,0
6899,1,1,1,1,0
6900,0,0,0,0,0
6901,0,0,0,0,1
6902,0,0,0,0,0
6903,0,0,0,0,0
6904,0,0,0,1,0
6905,0,0,0,0,0
6906,1,1,1,1,1
6907,0,0,1,1,1
6908,1,0,1,1,1
6909,0,1,0,1,0
6910,1,0,0,1,0
6911,1,1,0,1,1
6912,1,0,1,1,0
6913,0,0,0,1,1
6914,1,1,1,1,0
6915,0,0,0,1,0
6916,0,0,1,0,0
6917,1,1,0,1,0
6918,0,0,0,0,0
6919,1,1,0,1,1
6920,1,1,1,1,1
6921,1,1,1,1,0
6922,1,0,0,1,0
6923,0,0,1,0,1
6924,1,0,0,1,1
6925,0,0,0,1,0
6926,0,1,0,1,1
6927,1,1,1,0,1
6928,1,0,0,0,1
6929,0,0,0,1,0
6930,0,0,1,1,1
6931,0,0,1,1,0
6932,1,0,1,1,1
6933,0,0,0,0,1
6934,0,0,1,0,1
6935,0,0,0,0,0
6936,0,0,0,0,0
6937,1,0,1,1,0
6938,0,0,0,0,1
6939,0,0,0,0,1
6940,0,0,0,1,0
6941,0,0,0,0,1
6942,0,0,0,0,1
6943,1,0,0,1,1
6944,0,0,0,0,1
6945,1,0,1,0,1
6946,0,0,1,0,1
6947,1,0,1,1,1
6948,0,0,1,0,0
6949,1,1,1,1,1
6950,0,0,0,1,0
6951,0,0,0,1,0
6952,0,0,0,1,0
6953,0,0,0,0,1
6954,0,0,0,0,1
6955,0,0,0,0,0
6956,0,0,0,0,0
6957,0,0,1,1,1
6958,1,0,1,1,1
6959,0,0,1,1,0
6960,0,0,0,0,0
6961,1,0,0,1,1
6962,0,0,0,0,0
6963,1,0,1,1,1
6964,0,0,0,0,0
6965,0,0,0,0,0
6966,0,0,1,1,1
6967,0,0,0,0,0
6968,0,0,0,0,0
6969,1,0,0,1,0
6970,0,0,0,0,0
6971,1,1,1,1,1
6972,0,0,1,0,1
6973,1,1,1,1,1
6974,1,0,1,1,1
6975,0,0,0,0,1
6976,0,0,0,0,0
6977,0,0,0,1,1
6978,0,0,0,0,0
6979,1,0,1,1,1
6980,0,0,1,0,0
6981,1,1,1,1,1
6982,1,1,0,1,0
6983,1,0,0,1,1
6984,0,0,1,1,0
6985,1,1,1,1,1
6986,1,1,1,1,1
6987,1,0,0,1,1
6988,0,0,0,0,0
6989,0,0,0,0,0
6990,0,0,0,1,0
6991,0,0,0,0,0
6992,0,0,0,1,0
6993,1,1,1,1,1
6994,0,0,1,0,0
6995,1,0,1,1,1
6996,0,0,0,0,1
6997,1,1,0,1,1
6998,1,1,0,1,1
6999,1,1,1,1,1
7000,1,1,1,1,0
7001,0,0,0,0,0
7002,1,0,0,1,1
7003,0,0,1,0,0
7004,0,0,0,1,0
7005,1,0,1,1,1
7006,0,0,1,0,0
7007,0,0,0,0,0
7008,0,0,0,1,0
7009,0,0,0,0,1
7010,0,0,0,1,0
7011,1,0,1,1,1
7012,0,0,0,1,1
7013,0,0,0,1,1
7014,0,0,0,0,0
7015,0,0,0,0,1
7016,0,0,0,0,0
7017,1,1,1,1,1
7018,1,1,1,1,1
7019,0,0,1,0,0
7020,0,0,0,1,0
7021,0,0,0,0,0
7022,1,0,1,0,1
7023,0,0,0,0,0
7024,0,0,0,0,0
7025,0,0,1,1,1
7026,0,0,1,1,0
7027,0,0,1,0,1
7028,1,0,0,1,1
7029,0,0,0,1,0
7030,0,0,0,0,0
7031,1,1,1,1,1
7032,0,0,0,1,0
7033,1,0,1,1,1
7034,0,0,1,1,1
7035,0,0,0,0,0
7036,0,0,0,0,0
7037,1,1,1,1,1
7038,0,0,1,1,1
7039,0,0,0,1,1
7040,0,0,1,0,0
7041,0,0,0,0,0
7042,0,0,0,0,0
7043,0,0,0,1,0
7044,0,0,1,0,0
7045,0,0,0,1,0
7046,0,0,0,1,0
7047,0,0,0,1,1
7048,1,1,1,1,1
7049,0,0,1,1,1
7050,0,0,0,0,1
7051,1,1,1,0,1
7052,1,0,0,1,0
7053,1,1,0,1,0
7054,1,1,0,1,1
7055,1,0,1,1,1
7056,1,1,1,1,1
7057,0,0,0,0,0
7058,0,0,0,0,0
7059,1,0,1,1,1
7060,0,0,0,0,1
7061,0,0,1,1,1
7062,1,1,1,1,1
7063,1,1,1,1,1
7064,0,0,0,0,1
7065,0,0,1,1,1
7066,0,0,0,0,0
7067,0,0,0,1,1
7068,0,0,1,1,0
7069,0,0,1,0,1
7070,1,0,0,1,0
7071,1,0,0,1,1
7072,1,1,1,1,0
7073,0,0,1,1,1
7074,1,1,1,1,1
7075,0,0,1,0,1
7076,0,0,0,0,0
7077,1,0,1,1,1
7078,0,0,0,0,0
7079,0,0,0,1,1
7080,0,0,1,1,1
7081,0,0,0,0,0
7082,1,1,0,1,1
7083,0,0,0,1,0
7084,1,0,0,1,0
7085,0,0,0,0,0
7086,0,0,0,0,1
7087,1,0,1,1,1
7088,0,0,0,0,0
7089,0,0,1,0,1
7090,0,0,1,1,1
7091,0,0,0,1,0
7092,1,0,1,1,1
7093,0,0,0,1,0
7094,0,0,1,0,1
7095,0,0,1,0,0
7096,0,0,0,1,1
7097,0,0,0,0,0
7098,0,0,0,0,0
7099,1,1,1,1,1
7100,0,0,1,1,0
7101,1,0,1,1,1
7102,1,1,1,1,0
7103,0,0,0,1,1
7104,0,0,0,0,1
7105,1,0,1,1,1
7106,0,0,0,1,0
7107,0,0,0,1,0
7108,0,0,0,1,0
7109,1,0,1,1,1
7110,1,1,1,1,1
7111,1,1,1,1,0
7112,1,0,1,1,1
7113,1,0,0,1,0
7114,1,0,1,1,1
7115,0,0,0,0,0
7116,1,1,1,1,1
7117,0,0,0,1,0
7118,0,0,0,0,0
7119,0,0,1,1,1
7120,1,1,1,1,1
7121,1,1,1,1,1
7122,0,0,0,0,0
7123,1,1,1,1,1
7124,1,0,0,1,0
7125,0,0,1,1,0
7126,0,0,0,0,0
7127,0,0,0,1,0
7128,1,0,0,1,1
7129,1,0,1,1,0
7130,0,0,0,1,0
7131,1,1,1,1,1
7132,0,0,1,1,0
7133,0,0,0,1,0
7134,0,0,0,1,0
7135,1,1,1,1,1
7136,0,0,0,1,1
7137,0,0,0,0,0
7138,0,0,0,0,0
7139,0,0,1,0,1
7140,0,0,1,0,0
7141,0,0,1,0,1
7142,0,1,0,1,0
7143,0,0,0,1,1
7144,0,0,0,1,0
7145,1,1,1,0,1
7146,0,0,0,1,1
7147,0,0,1,0,0
7148,0,0,0,1,0
7149,0,0,0,0,0
7150,0,0,0,0,0
7151,0,0,0,0,0
7152,0,0,0,1,1
7153,0,0,0,1,0
7154,0,0,1,1,1
7155,0,0,1,0,1
7156,0,0,1,0,0
7157,1,0,0,1,0
7158,1,1,0,1,1
7159,0,0,1,0,0
7160,0,0,1,1,1
7161,0,0,1,0,1
7162,0,0,0,0,0
7163,0,0,1,0,0
7164,0,0,0,1,0
7165,0,0,0,0,1
7166,1,0,0,1,1
7167,0,0,0,0,0
7168,0,0,0,0,0
7169,1,0,0,1,0
7170,0,0,0,0,0
7171,0,0,1,0,1
7172,1,1,1,1,1
7173,0,0,0,1,0
7174,0,0,0,0,0
7175,0,0,0,0,0
7176,1,1,1,1,1
7177,0,0,1,1,1
7178,0,0,0,0,1
7179,1,0,0,0,0
7180,0,0,0,1,0
7181,0,0,0,1,0
7182,0,0,0,0,0
7183,0,0,0,0,0
7184,0,0,1,1,1
