sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
0,42,1,0,0,0,0,1,6,0
1,35,1,0,0,0,5,0,351,0
1,30,0,0,0,0,0,0,13,1
1,53,1,0,0,0,1,0,315,0
0,31,0,0,0,0,2,1,109,0
1,83,1,0,0,0,4,0,5,0
1,46,2,0,0,0,15,0,31,0
1,31,0,0,0,0,0,0,21,1
1,23,5,0,0,0,4,0,12,0
1,47,0,0,0,0,9,0,2,0
1,31,2,0,0,0,4,0,24,0
1,24,0,0,1,0,9,1,25,1
0,22,0,0,1,0,2,0,82,0
1,45,2,0,0,0,1,1,27,0
0,30,0,0,0,0,2,0,12,0
1,30,5,0,0,0,5,1,5,1
1,36,0,0,0,0,4,1,33,0
0,43,1,0,0,0,22,1,352,1
1,50,0,0,0,0,0,1,6,0
0,24,5,0,0,0,2,0,16,1
0,42,1,0,0,0,3,0,53,0
0,29,1,0,0,0,1,0,12,1
0,28,2,0,0,0,2,0,95,0
1,31,2,0,0,0,0,1,63,0
1,25,0,0,0,0,5,0,5,1
1,36,0,0,0,0,4,0,82,0
1,24,0,0,0,0,1,1,171,1
1,28,1,0,0,0,5,0,13,0
1,31,1,0,0,0,0,1,6,1
1,23,0,0,0,0,0,0,72,0
1,29,1,0,0,0,4,1,29,1
1,51,0,0,0,0,11,1,134,1
1,34,0,0,0,0,1,0,21,0
1,29,0,0,0,0,12,0,13,1
1,39,0,0,1,0,13,0,3,1
0,36,2,0,0,0,0,1,42,0
1,59,0,0,0,0,15,1,5,1
1,23,0,0,0,2,3,0,87,1
1,31,0,0,0,0,15,0,11,0
1,53,1,0,0,0,0,1,58,0
1,34,0,0,0,0,12,0,353,0
0,63,0,0,0,0,1,0,4,0
1,21,5,0,0,0,0,0,22,1
0,21,0,0,0,0,0,0,49,1
1,47,1,0,0,0,28,0,103,1
1,34,0,0,0,0,7,0,3,1
1,43,0,0,0,0,1,1,171,0
1,58,1,0,0,0,4,0,66,1
0,40,2,0,0,0,4,0,87,1
1,36,0,3,0,0,16,0,5,1
0,23,0,0,0,0,0,1,6,0
1,34,0,0,0,0,5,0,7,1
1,56,1,0,0,0,13,0,5,0
0,52,1,0,0,0,0,0,82,0
1,56,0,0,0,0,0,0,91,0
0,37,0,0,0,0,0,1,109,0
0,50,1,0,0,0,0,1,6,0
1,25,0,0,0,0,1,0,12,1
1,22,0,0,0,0,0,0,3,1
0,43,1,0,0,0,0,1,6,1
1,30,1,0,0,0,1,1,6,0
1,29,4,0,0,0,0,0,147,0
1,24,1,0,0,0,0,0,21,0
1,29,0,0,0,0,7,1,6,1
0,27,1,0,0,0,3,0,338,0
0,24,1,0,0,0,0,0,14,0
0,74,0,0,0,0,0,0,66,0
1,27,0,0,0,1,8,1,5,1
1,37,2,0,0,0,1,0,21,1
1,39,0,0,1,1,8,0,3,1
1,29,1,0,0,0,5,0,13,0
1,25,0,0,0,0,0,1,28,1
0,35,0,0,0,0,5,0,129,0
1,29,0,0,0,0,1,1,6,1
1,36,1,0,0,0,1,0,5,0
1,61,0,0,0,0,13,0,3,1
1,26,1,0,0,0,2,0,20,0
1,28,0,0,0,0,1,1,58,0
0,26,0,0,0,0,1,0,5,0
0,39,1,0,1,0,11,0,66,1
1,22,0,0,1,0,3,0,12,1
1,28,1,0,0,0,0,0,12,0
1,51,1,0,0,0,1,0,49,1
0,35,2,0,0,0,0,1,6,0
0,23,0,0,0,0,0,1,6,0
1,29,0,1,2,0,6,0,57,1
1,20,5,0,0,0,0,0,31,1
1,24,0,0,0,2,1,1,5,1
0,23,2,0,1,0,2,1,6,0
0,33,0,0,0,0,5,0,52,0
1,21,1,1,0,0,1,0,5,1
1,59,1,0,0,0,3,1,6,0
1,26,1,0,0,0,4,0,107,1
1,38,5,0,0,0,2,0,12,0
1,19,1,1,3,2,5,1,5,1
1,28,2,0,0,0,2,0,12,0
1,23,2,0,0,0,2,0,5,1
1,21,0,0,0,2,1,0,354,1
1,52,0,0,0,0,0,1,6,1
1,56,0,0,0,0,12,0,3,1
1,40,1,0,0,0,1,1,84,0
0,48,1,0,0,0,8,1,2,1
1,24,0,0,1,2,2,1,355,0
0,26,0,0,0,0,0,0,12,0
1,59,0,0,0,0,5,1,73,0
1,66,1,0,0,0,1,0,5,1
0,54,0,0,0,0,6,0,66,0
1,31,1,0,0,0,4,1,6,1
1,34,1,0,0,0,0,0,12,0
1,25,0,0,0,0,9,0,5,1
1,47,1,0,0,0,2,0,3,0
1,51,0,0,0,1,12,0,11,1
1,25,1,0,0,0,1,0,5,0
1,25,5,0,0,0,0,0,148,1
0,31,0,0,0,0,2,0,52,1
1,44,2,0,0,0,2,0,5,1
1,36,1,0,0,0,1,0,5,0
1,77,1,0,0,0,3,0,5,0
1,49,1,0,0,0,0,1,68,0
1,31,0,0,0,0,0,0,12,0
1,30,1,0,0,1,1,0,31,0
1,29,0,1,0,0,3,0,135,1
0,53,1,0,0,0,6,0,3,1
1,21,0,0,1,0,1,0,135,1
1,21,0,0,0,0,0,0,101,0
0,27,0,0,0,0,1,0,117,1
0,65,0,0,0,0,0,0,12,0
0,59,1,0,0,0,0,1,68,0
1,59,0,0,0,0,0,1,84,0
1,24,0,0,0,0,0,1,6,0
1,40,0,0,0,0,0,0,115,0
1,51,0,0,0,0,0,0,81,1
1,34,0,1,0,0,10,0,49,1
1,30,2,0,0,0,1,0,182,1
1,52,0,0,0,0,1,0,22,0
1,29,1,0,0,0,1,0,74,1
1,24,0,0,0,0,15,0,5,1
1,38,0,0,0,0,2,0,82,1
0,22,0,0,0,0,0,0,203,0
1,43,0,0,0,0,0,0,21,0
1,32,1,0,0,0,5,0,3,1
1,55,0,0,0,0,0,0,98,0
1,26,0,0,0,0,2,0,74,0
1,23,1,0,0,1,1,1,84,0
0,47,5,0,0,0,0,0,72,0
1,28,1,0,0,0,1,1,33,1
1,27,2,0,0,0,0,0,12,1
1,61,2,0,0,0,2,0,66,1
1,26,0,0,0,0,0,0,221,0
1,41,2,0,0,0,1,1,134,0
0,28,1,0,0,0,1,1,6,1
1,43,0,0,0,0,0,0,31,1
1,30,1,0,0,0,3,0,74,0
1,33,0,0,0,0,21,1,133,1
1,21,1,0,0,1,0,1,42,0
0,32,1,0,0,1,0,1,6,0
1,22,0,0,0,0,1,0,22,1
1,51,0,0,0,0,3,0,3,0
1,20,0,0,0,1,2,0,101,1
1,35,1,0,0,0,2,0,338,0
0,37,0,0,0,0,3,0,5,0
1,28,0,0,0,0,0,1,19,1
1,41,1,0,0,0,3,1,6,1
1,24,0,0,0,0,0,1,6,1
0,33,0,0,0,0,3,1,6,0
1,25,0,0,0,0,4,0,21,1
0,30,1,0,0,0,4,0,5,0
1,20,0,0,0,0,1,0,74,1
0,42,0,0,0,0,1,0,5,0
0,40,0,0,0,0,15,0,5,1
1,39,0,0,0,0,0,0,356,1
1,21,0,0,0,0,0,0,87,0
1,39,1,0,0,0,2,0,55,1
1,24,1,0,0,0,0,0,4,0
1,41,0,0,0,0,0,0,13,0
1,39,0,0,0,0,1,0,4,0
0,24,0,0,0,0,3,0,12,0
0,24,0,0,0,0,1,0,12,0
1,29,0,0,0,0,0,1,132,1
1,39,0,0,0,0,35,0,5,0
1,25,1,0,0,0,2,1,92,1
0,23,1,0,0,0,0,0,12,1
1,22,0,0,0,1,1,0,10,1
0,26,5,0,0,0,4,1,6,1
1,26,0,0,3,0,3,1,25,1
0,24,0,0,0,0,3,1,357,1
1,44,0,0,0,0,0,1,29,0
1,36,1,0,0,0,1,0,5,1
1,39,1,0,0,0,10,0,12,1
1,42,1,0,0,0,0,0,358,0
1,45,1,0,0,0,1,1,84,0
1,25,0,0,1,0,7,0,101,1
0,28,1,0,0,0,7,0,5,0
1,33,1,0,0,0,0,0,12,0
1,25,1,0,0,0,0,1,32,0
1,32,0,0,1,0,5,0,5,0
1,23,0,0,0,0,0,0,150,0
1,39,1,0,0,0,0,1,6,0
1,27,0,0,0,0,12,0,136,1
0,35,1,0,0,0,4,1,6,0
1,23,0,0,0,0,1,0,111,0
0,38,0,0,0,0,0,1,6,0
1,30,0,0,0,0,4,0,5,0
1,30,1,0,0,0,1,0,74,0
0,30,1,0,0,0,0,1,6,0
1,26,0,1,1,0,18,0,87,1
1,31,0,0,0,0,2,0,12,0
0,41,1,0,0,0,1,1,84,0
1,34,5,0,0,0,0,0,87,0
0,25,0,0,0,0,0,1,6,0
0,26,1,0,0,0,1,0,3,0
1,38,0,0,0,0,2,0,3,1
0,37,0,0,0,0,0,1,6,0
1,34,1,0,0,1,3,1,93,0
1,44,2,0,0,0,7,0,116,1
0,38,2,0,0,0,0,0,76,0
0,31,0,0,0,0,0,1,6,0
0,29,1,0,0,0,0,1,84,0
1,20,1,1,0,0,1,0,5,1
1,22,0,0,0,0,0,0,12,0
0,51,2,0,0,0,0,1,6,0
1,24,0,0,0,0,2,1,6,1
1,47,0,0,0,0,0,0,62,1
0,36,0,0,0,0,1,0,13,1
1,21,0,0,0,0,1,1,58,0
1,25,0,0,1,0,3,1,6,1
1,23,0,0,0,1,5,0,12,1
1,23,5,0,0,0,0,1,6,0
0,24,1,0,0,0,0,1,27,0
1,35,1,0,0,0,2,0,5,1
0,23,2,0,0,0,0,1,37,0
0,19,0,0,0,0,0,1,130,1
1,32,1,0,0,0,0,0,87,1
0,39,1,0,0,0,0,1,171,1
1,30,0,4,0,0,12,0,3,1
1,33,0,0,0,0,2,0,359,0
0,36,1,0,0,0,0,1,6,0
1,61,2,0,0,0,1,0,77,0
1,29,0,0,1,1,8,0,62,1
0,40,1,0,0,0,0,0,3,0
1,53,0,0,0,0,4,0,3,0
0,28,1,0,0,0,0,1,63,0
1,38,2,0,0,0,2,1,68,0
1,27,0,0,1,0,9,0,3,1
1,55,1,0,0,0,0,0,147,0
1,22,0,1,0,0,1,1,6,0
0,34,0,0,0,0,1,0,12,0
1,55,1,0,0,0,1,1,6,0
1,24,2,0,0,0,2,0,5,0
0,47,0,0,1,1,21,1,6,1
1,41,5,0,0,0,0,1,6,0
1,41,2,0,0,0,0,0,3,0
1,61,0,0,0,0,12,0,2,0
1,57,0,0,0,0,3,0,72,0
0,38,1,0,0,0,2,1,6,0
1,25,1,4,0,1,13,0,5,1
1,23,0,0,0,0,0,0,80,1
1,23,1,0,0,0,3,0,82,0
1,20,0,0,0,0,0,0,150,0
1,44,1,0,0,0,1,0,3,0
0,38,1,0,0,0,1,1,84,0
1,56,0,0,0,0,5,0,77,1
1,43,1,0,0,0,2,0,112,1
1,22,0,0,0,0,0,0,244,1
1,31,0,0,0,0,6,0,243,1
1,32,5,0,0,0,0,0,129,0
1,29,0,0,0,0,0,0,13,0
1,22,0,0,0,0,1,0,104,1
1,23,0,0,0,0,3,0,87,1
1,24,1,0,0,1,1,0,54,0
1,45,5,0,0,0,0,1,84,0
1,21,0,0,1,0,2,0,4,0
0,29,0,0,0,0,0,1,6,0
0,51,1,0,0,0,0,1,73,1
1,36,2,1,0,0,2,1,81,1
1,25,0,0,0,0,1,0,10,0
1,46,2,0,0,0,13,0,12,0
1,62,0,0,0,0,22,0,3,1
1,25,0,0,0,0,0,0,21,1
1,27,1,0,0,0,2,0,12,0
0,22,1,0,0,0,3,0,12,1
0,34,1,0,0,0,9,1,5,1
1,37,2,0,0,0,1,0,279,0
1,21,1,0,0,0,0,0,53,1
1,51,1,0,0,0,3,1,217,1
0,39,1,0,0,0,2,0,360,1
1,43,0,0,0,0,8,0,81,1
1,22,0,0,0,0,0,1,6,1
0,28,0,0,0,0,4,0,5,0
1,43,1,0,0,0,0,0,12,1
1,27,1,0,0,0,7,0,223,1
1,27,5,0,0,0,0,0,80,1
1,31,1,0,0,0,1,0,12,1
0,28,0,0,0,0,0,1,6,0
1,58,1,0,0,0,3,1,166,0
1,22,1,0,0,0,0,0,361,1
1,21,2,0,0,0,0,1,201,1
1,31,0,0,0,0,5,0,212,0
1,33,0,0,0,0,0,0,45,0
1,26,0,0,0,0,6,1,19,1
0,23,0,0,1,0,1,1,6,0
1,32,1,0,0,0,11,0,2,0
1,57,0,0,0,0,2,0,3,0
1,22,1,0,0,0,0,0,71,0
0,35,0,0,0,0,2,0,277,0
1,47,1,0,0,0,1,0,95,1
1,35,2,0,0,0,2,0,1,0
1,29,0,0,0,1,17,0,214,1
0,54,1,0,0,0,1,1,59,0
1,29,1,0,0,0,0,0,115,0
0,28,5,0,0,0,0,1,6,1
1,51,0,0,0,0,17,0,3,1
0,36,0,0,0,0,0,1,5,0
1,35,1,0,0,0,3,1,5,1
1,20,0,0,0,1,1,0,5,1
1,25,0,0,0,0,0,0,10,0
1,29,0,0,0,0,2,1,123,0
1,31,2,0,0,0,0,0,3,1
1,62,0,0,0,0,4,0,5,0
1,39,1,0,0,0,0,1,63,0
1,30,0,0,0,0,1,0,42,1
0,23,0,0,0,0,0,0,223,0
0,23,0,0,0,0,1,0,5,0
0,37,2,0,0,0,0,1,6,0
1,30,0,0,0,0,21,0,13,1
1,33,0,0,0,3,18,0,12,1
1,20,2,0,0,0,0,1,58,1
0,61,0,0,0,0,1,0,5,0
1,30,0,0,1,0,9,0,81,1
1,23,0,0,0,0,1,0,12,0
0,27,0,0,0,0,0,0,209,1
1,38,0,0,1,0,10,1,362,0
1,42,0,0,0,0,1,0,5,0
1,31,0,0,0,0,0,0,12,0
1,23,0,0,0,0,2,0,119,1
1,31,1,0,0,0,1,0,3,1
1,43,0,0,0,0,1,1,6,1
1,39,1,0,0,0,0,0,52,0
1,31,0,0,0,0,0,1,72,0
1,22,1,0,0,0,3,0,95,1
0,33,0,0,0,0,0,0,52,0
1,21,1,0,1,0,1,0,3,1
1,23,0,0,0,0,1,0,41,1
0,29,1,0,0,0,0,0,363,0
1,62,1,0,0,0,2,0,241,0
0,56,0,0,0,0,1,0,3,1
0,24,0,0,0,0,4,0,347,1
0,44,1,0,0,0,0,1,6,0
1,22,0,0,1,0,2,0,5,1
0,28,0,0,0,0,4,0,3,1
1,30,0,0,0,0,0,0,20,0
1,32,1,0,0,0,1,1,15,1
1,51,1,0,0,0,3,0,87,0
1,21,0,0,0,0,0,0,95,0
1,21,0,0,0,0,2,0,3,1
1,27,0,0,0,0,3,0,20,1
1,28,2,0,0,0,0,0,10,0
0,31,0,0,0,0,0,0,82,0
1,33,0,0,0,0,0,1,6,1
0,49,1,0,0,0,2,0,3,0
0,41,5,0,0,0,2,0,5,0
1,20,1,0,0,5,0,1,6,0
1,31,0,0,0,1,10,0,3,1
1,25,0,0,0,0,5,0,5,1
1,23,0,0,1,0,4,0,5,1
1,26,1,0,0,0,0,1,6,0
0,45,4,0,0,0,6,0,98,1
1,28,1,0,0,0,1,1,6,0
0,28,0,0,0,0,13,0,41,1
1,39,1,0,0,0,0,0,101,1
1,59,2,0,0,0,1,0,16,1
1,52,0,0,0,0,4,1,6,0
1,36,2,0,0,0,1,1,29,0
1,54,2,0,0,0,5,0,95,0
1,32,1,0,0,0,0,0,13,1
1,54,0,0,0,0,3,1,25,0
1,30,0,0,0,0,2,0,48,1
0,21,0,0,0,0,0,1,6,1
1,25,0,0,0,0,2,1,19,1
1,26,2,1,0,0,1,0,5,1
1,22,0,0,0,0,0,0,12,0
1,61,0,0,0,0,20,1,19,1
1,24,1,0,0,2,2,0,4,0
1,32,0,0,0,0,2,0,5,0
0,26,1,0,0,0,2,0,12,1
0,34,0,0,0,0,6,0,5,0
1,45,0,1,0,0,12,1,237,1
1,22,0,0,0,0,1,0,12,1
1,54,0,0,0,0,4,0,3,1
1,51,0,0,0,0,8,1,364,0
1,28,0,0,0,0,0,0,21,0
1,23,1,0,0,0,0,0,356,0
1,30,1,0,0,0,0,0,41,1
1,25,0,0,0,0,0,1,25,1
1,25,1,0,0,0,2,0,21,0
1,28,1,0,0,0,2,0,3,0
0,32,0,0,0,0,0,1,6,1
1,35,0,0,0,0,7,0,5,0
1,49,0,0,0,0,0,1,6,1
1,36,1,0,0,0,5,0,3,1
1,33,0,0,0,0,16,1,19,1
1,30,5,0,0,0,1,0,119,0
0,58,1,0,0,0,1,1,84,0
1,22,0,0,0,0,2,0,46,0
1,28,1,0,0,0,2,0,34,1
1,28,2,0,0,0,0,1,6,1
1,26,0,0,1,0,6,0,62,1
0,36,1,0,0,0,3,0,111,1
1,23,1,0,0,0,0,0,150,0
1,22,0,0,0,0,0,0,74,1
1,25,0,0,1,0,10,0,5,1
1,26,0,0,0,0,0,0,5,0
1,25,0,0,0,0,1,0,162,0
1,26,1,0,0,0,7,0,52,1
1,40,3,0,0,0,2,1,63,0
1,28,0,0,0,0,0,1,276,1
1,40,2,0,0,0,1,1,6,0
1,56,0,0,0,0,1,0,13,0
1,51,1,0,0,0,3,0,5,0
1,36,0,0,0,0,0,0,17,0
1,51,1,0,0,0,0,1,6,0
1,25,1,0,0,0,2,0,4,0
1,22,0,0,1,0,1,1,25,0
0,35,0,2,0,0,9,0,5,0
1,24,1,0,0,0,0,1,33,1
1,66,0,0,0,0,5,1,6,1
1,27,0,0,0,0,6,1,6,1
1,22,1,0,1,0,2,0,323,1
1,43,1,0,0,0,2,0,5,0
1,22,0,0,0,0,2,0,12,0
1,31,0,0,0,0,4,1,27,1
0,23,1,0,0,0,4,1,6,1
0,27,1,0,0,0,0,1,68,1
1,31,0,0,0,0,8,0,13,1
1,61,0,0,0,0,29,0,12,1
1,25,1,0,0,1,3,0,10,0
0,52,1,0,0,0,0,1,6,0
1,35,2,0,0,0,0,0,95,0
0,24,1,0,0,0,0,0,223,0
1,50,0,1,0,0,13,1,6,1
1,57,5,0,0,0,0,0,131,0
1,38,1,0,0,0,2,0,5,0
1,22,0,0,0,0,1,0,179,0
1,26,2,0,0,0,1,1,25,0
1,25,0,2,3,0,8,0,5,0
1,20,0,0,0,0,3,0,74,1
1,34,0,0,0,0,2,0,4,0
1,25,0,0,0,0,11,1,6,1
0,24,1,0,0,0,0,0,129,0
1,24,5,0,0,0,4,0,365,0
1,49,1,0,0,0,4,1,366,1
1,27,0,0,0,0,15,0,41,1
1,28,0,0,0,0,10,0,3,1
1,33,0,0,0,0,15,1,5,1
1,55,1,0,0,0,0,0,3,0
1,25,1,0,0,1,1,0,86,0
1,47,1,0,0,0,3,1,6,1
1,55,0,0,0,0,10,1,6,1
1,22,0,0,0,0,0,0,7,1
1,32,0,0,0,0,9,0,119,0
1,55,1,0,0,0,0,0,13,0
1,23,0,0,0,0,3,1,6,0
1,54,1,0,0,0,2,0,5,1
1,40,4,0,0,0,0,0,367,0
1,27,0,0,0,0,0,1,6,1
1,36,1,0,0,0,4,1,368,1
0,29,0,0,0,0,5,0,46,0
0,45,1,0,0,0,0,1,6,0
1,25,5,0,0,0,2,1,132,0
1,40,1,0,0,0,4,0,107,1
1,38,0,0,0,0,7,0,5,1
1,57,1,0,0,0,3,0,2,0
1,26,0,0,0,0,3,0,74,1
0,37,0,0,0,0,0,0,212,0
1,41,1,0,0,0,1,0,150,0
0,33,5,0,0,0,0,0,182,0
1,57,0,0,0,0,1,0,5,0
1,34,0,0,0,0,3,1,5,0
1,29,0,0,0,0,1,0,10,1
1,45,2,0,0,0,8,0,72,0
1,22,1,0,0,0,1,0,1,0
0,22,0,0,0,0,0,1,27,1
1,42,0,0,1,0,5,0,5,1
1,21,0,0,0,0,0,1,6,0
1,56,1,0,0,0,1,1,6,0
1,48,0,0,0,0,4,0,13,0
1,27,2,0,0,0,1,1,6,0
1,27,1,0,0,0,2,0,119,1
1,34,2,0,0,0,1,0,41,0
1,23,0,0,0,1,5,0,274,1
1,47,0,0,0,0,3,0,5,1
1,33,0,0,1,0,6,1,5,1
1,58,1,0,0,0,1,0,3,0
0,33,0,0,0,0,1,0,51,0
0,40,0,0,0,0,2,1,19,0
1,22,1,0,0,0,0,0,3,0
1,39,1,0,0,0,2,0,5,0
1,30,5,0,0,0,2,0,13,0
0,23,0,0,0,0,3,0,95,0
1,35,1,0,0,1,1,0,4,0
1,22,2,0,0,0,0,1,73,0
1,43,0,0,0,0,7,0,103,1
1,37,2,0,0,0,4,1,42,0
1,38,0,1,0,4,14,0,5,0
1,26,0,0,0,0,2,0,3,1
1,60,2,0,0,0,0,0,12,0
0,39,1,0,0,0,1,0,5,0
1,36,0,0,0,1,16,1,6,1
1,25,0,0,0,0,1,1,5,0
1,21,1,0,0,0,0,1,123,1
0,28,2,0,0,0,1,0,12,1
0,70,5,0,0,0,0,0,12,0
1,25,0,0,0,0,3,1,5,1
1,53,0,0,0,0,6,0,5,0
1,37,1,0,0,0,0,0,10,0
1,21,0,0,0,0,1,0,12,1
1,28,0,0,0,0,1,0,87,0
1,21,0,0,0,0,1,0,5,0
1,32,0,0,0,0,2,0,5,0
1,56,0,0,0,0,0,0,15,0
1,30,1,0,0,0,3,1,6,0
1,27,1,0,0,0,0,0,12,1
1,37,2,0,0,0,6,0,11,1
1,27,0,0,0,0,1,0,95,0
1,41,0,0,0,1,7,1,6,1
0,30,0,0,0,0,7,1,6,1
1,32,0,0,1,3,7,0,2,1
1,26,1,0,0,0,7,0,5,0
1,31,0,0,0,0,0,1,27,0
1,32,0,0,0,0,3,0,87,0
0,34,1,0,0,0,5,0,14,1
1,46,0,0,0,0,3,0,2,0
1,24,0,0,0,0,1,0,46,1
1,32,0,0,0,1,7,0,12,1
1,43,1,0,0,0,6,0,3,1
1,50,1,0,0,0,3,0,48,0
1,30,1,3,0,0,4,0,82,1
1,37,0,0,0,0,3,1,6,0
1,31,0,1,1,1,12,0,5,1
1,37,2,0,0,0,1,0,12,0
1,21,1,0,0,0,1,0,7,0
1,75,2,0,0,0,1,0,5,0
1,40,1,0,0,0,3,1,68,0
0,53,1,0,0,0,0,1,68,0
1,31,5,0,0,0,6,1,6,1
1,33,0,0,0,0,4,1,6,0
1,23,0,1,0,0,2,0,5,1
0,22,0,0,0,0,0,1,6,0
1,27,0,0,0,0,2,1,6,1
1,25,0,0,0,0,5,1,6,1
1,24,1,0,0,0,2,0,5,0
0,24,0,0,0,0,2,0,138,1
0,26,0,0,0,0,1,0,5,0
1,56,0,0,0,0,9,0,5,0
0,26,0,0,0,0,3,0,3,1
1,26,0,0,0,1,7,1,58,1
1,20,1,0,0,0,0,0,7,1
1,27,0,0,0,0,4,1,132,1
1,24,1,0,0,0,1,0,21,1
1,26,0,0,0,0,8,0,103,1
1,26,1,0,0,0,5,1,63,0
1,54,2,0,0,0,0,0,76,1
1,65,1,0,0,0,3,0,5,0
0,33,1,0,0,0,5,1,369,1
1,64,0,0,0,0,13,1,3,0
1,24,1,0,0,0,0,0,150,0
1,35,0,0,0,0,29,0,82,0
0,57,1,0,0,0,0,1,68,0
0,46,1,0,0,0,0,1,79,0
1,56,0,0,0,0,16,0,3,0
0,39,1,0,0,0,0,1,68,0
1,68,1,0,0,0,4,1,6,0
0,22,0,0,0,0,5,0,12,1
1,28,0,0,0,0,1,1,6,1
1,39,0,0,0,0,19,1,6,1
1,38,1,0,0,0,0,1,32,0
0,25,0,0,0,0,3,1,5,0
1,25,1,0,0,1,2,0,3,0
1,21,0,0,0,0,3,0,5,1
1,31,1,0,0,0,2,0,7,0
1,33,0,0,0,0,3,0,12,1
1,26,0,0,0,0,20,0,129,1
1,31,0,0,0,0,2,0,66,0
0,35,0,0,0,0,13,0,72,0
1,34,0,0,6,1,19,1,5,0
1,41,5,0,0,0,31,0,13,1
1,57,5,0,0,0,0,1,6,0
0,42,0,0,0,0,1,0,338,0
1,26,0,1,2,0,9,0,22,1
1,24,1,0,0,0,1,0,5,0
1,36,0,0,0,0,2,0,74,1
1,41,0,1,1,0,24,0,3,1
1,27,1,0,0,0,0,0,87,0
0,58,5,0,0,0,0,0,3,1
1,45,1,0,0,0,3,0,22,1
1,34,1,0,0,0,5,0,3,0
1,50,2,0,0,0,0,1,246,0
1,25,1,0,1,0,6,0,57,1
1,24,0,0,0,0,2,1,6,1
1,39,2,0,0,0,2,1,27,0
1,27,0,0,0,0,2,0,5,0
1,25,0,0,0,0,3,0,5,0
1,30,1,0,0,1,2,1,68,1
1,22,1,0,2,0,3,0,4,1
1,27,0,0,0,0,0,0,370,0
1,20,5,0,0,0,0,0,31,1
1,41,0,0,0,0,19,0,343,1
1,30,1,0,0,0,0,0,46,0
1,24,0,0,0,0,3,0,21,0
1,39,0,0,0,0,0,1,63,0
1,32,0,0,0,0,6,0,4,1
0,32,0,0,0,0,3,0,371,1
0,29,1,0,0,0,0,0,12,1
1,37,5,0,0,0,0,0,22,1
1,26,0,0,1,0,24,0,13,1
1,24,0,0,0,0,2,0,2,1
1,30,5,0,0,0,2,0,5,0
1,20,0,1,1,1,4,0,12,1
1,25,0,0,0,1,1,1,6,1
0,31,1,0,0,0,0,0,87,1
1,25,0,0,0,0,0,1,6,1
1,41,1,0,0,0,0,0,12,1
1,25,1,0,0,0,0,0,12,0
1,25,0,0,0,0,2,0,112,1
1,22,0,0,0,0,1,0,49,1
0,25,0,0,0,0,0,0,34,0
1,38,0,0,0,0,0,1,6,0
1,40,2,0,0,0,0,0,12,0
0,49,1,0,0,0,4,1,6,0
0,35,1,0,0,0,2,1,68,0
1,21,3,0,0,1,0,1,6,1
1,25,5,0,0,0,0,0,221,0
1,21,1,0,0,0,1,0,4,0
0,24,1,0,0,0,2,0,5,0
1,45,2,0,0,0,1,0,5,0
0,24,0,0,0,1,11,1,59,1
1,28,1,0,0,0,3,0,12,0
0,34,0,0,0,0,1,1,28,0
1,34,0,0,0,0,4,0,150,1
1,57,0,0,0,0,8,1,369,0
1,40,0,0,0,0,15,0,21,1
1,22,0,0,0,0,2,1,6,1
1,37,0,0,0,0,3,1,5,1
0,43,0,0,0,0,0,0,12,0
1,26,0,0,0,0,5,0,5,1
1,24,1,0,0,0,2,0,274,1
1,23,0,0,0,0,1,0,5,0
1,56,1,0,0,0,1,0,359,1
1,23,0,0,0,1,2,0,22,1
1,43,1,0,0,0,12,0,53,0
1,32,4,0,0,0,0,1,6,0
1,21,0,0,0,0,0,0,323,1
1,51,0,0,0,0,2,0,2,0
1,20,0,0,0,0,0,1,25,1
1,39,1,0,0,0,1,0,5,0
1,42,0,0,0,0,17,0,3,1
1,58,2,0,0,0,1,1,6,0
0,28,5,0,0,1,1,0,372,0
0,30,0,0,0,0,2,1,6,0
1,28,1,1,1,1,4,1,95,1
1,29,0,0,0,0,6,0,5,1
0,24,1,0,0,0,9,1,37,1
1,22,0,0,0,0,1,0,5,1
0,27,0,0,0,0,3,0,17,1
1,50,1,0,0,0,1,0,76,0
1,30,0,0,0,0,5,1,72,0
1,28,1,0,0,0,0,0,46,1
1,21,0,0,0,0,3,0,62,1
1,26,2,0,0,1,2,1,6,0
0,51,1,0,0,0,0,0,15,0
1,21,0,0,0,0,1,0,86,0
1,29,1,0,0,0,0,0,12,1
1,43,1,0,0,0,0,1,6,0
1,22,0,0,0,0,1,0,5,0
1,52,0,0,0,0,0,0,3,1
1,36,0,0,0,0,0,0,15,0
1,24,0,0,0,0,0,0,142,0
1,26,0,0,1,0,5,0,101,0
1,27,0,0,0,0,8,1,130,0
1,19,1,0,0,0,0,1,6,1
1,26,1,0,0,0,2,0,5,0
1,24,0,0,0,0,1,0,5,0
0,29,0,0,0,0,0,0,12,0
0,29,1,0,0,0,20,0,13,1
1,38,0,0,0,0,1,0,5,1
1,34,0,1,0,0,5,0,2,0
1,23,5,0,0,0,2,0,71,0
1,26,5,0,0,0,0,0,57,1
0,29,0,0,0,0,1,1,6,0
1,24,0,0,0,0,1,0,87,0
1,31,2,0,0,0,1,0,41,1
1,50,1,0,0,0,0,0,46,0
0,24,0,0,0,0,0,1,199,0
0,31,0,0,0,0,0,0,46,0
1,36,0,0,0,0,13,0,5,1
1,32,0,0,0,0,13,1,27,1
1,63,1,0,0,0,1,1,6,0
